токен,класс,в тексте,в выборке,до ближайшего,текст
Ġa,служ,10,5,0.19942922391099407,0
ĠWe,служ,3,1,0.4380200147434937,0
.,пункт,5,3,0.2216037518656682,0
Ġ$,пункт,10,4,0.297415255453687,0
INF,подслово,2,1,0.7706221253953196,0
where,подслово,1,1,0.6637622175526785,0
We,подслово,1,1,0.48841826973405983,0
Ġsome,служ,2,1,0.6696720791856839,0
uring,подслово,1,1,0.6554499773220904,0
Ċ,пункт,24,10,0.30782026471351825,0
(,пункт,8,2,0.28499234635569975,0
Ġa,служ,10,5,0.5065222349177231,0
Ġagreement,смысл-редк,3,2,0.28626081917024965,0
Ġoutgoing,смысл-редк,1,1,0.671174924471242,0
d,подслово,3,3,0.3390506589202703,0
Ġadversary,смысл-редк,5,2,0.3173887343544827,0
SRC,подслово,6,3,0.20430837001556487,0
Ġweak,смысл-редк,1,1,0.6636733224311024,0
ary,подслово,2,2,0.28394525294033957,0
Ġcausal,смысл-редк,1,1,0.6805059655200965,0
ary,подслово,2,2,0.28394525294033957,0
),пункт,10,6,0.38288064127986343,0
",",пункт,20,9,0.284488685482306,0
Ġmessage,смысл-редк,8,4,0.3368402733472684,0
Ġconnectivity,смысл-редк,1,1,0.6636733224311024,0
Ġin,служ,5,3,0.5911018094314825,0
Ġdecision,смысл-част,2,1,0.6818696647087147,0
",",пункт,20,9,0.7334486202870215,0
Ġdirected,смысл-редк,2,1,0.6094216244883021,0
Ċ,пункт,24,10,0.24089440043517843,0
Ġfriendly,смысл-редк,1,1,0.6071559462587671,1
Ġwe,служ,1,1,0.6282438881756804,1
Ġalthough,служ,1,1,0.8032037317825427,1
Ġactually,смысл-част,1,1,0.6884559908740872,1
Ġthis,служ,1,1,0.5258347659347609,1
Ġbecause,служ,1,1,0.7994475194640351,1
Ġit,служ,4,4,0.4626212230639748,1
Ġ99,пункт,1,1,0.7961977540133506,1
Ġbar,смысл-редк,1,1,0.7203610861579542,1
ĠThis,служ,1,1,0.5258347659347609,1
ĠI,служ,6,5,0.29831434643085947,1
Ġcalled,смысл-част,3,2,0.47595719906766065,1
Ġwas,служ,5,4,0.39222033523146677,1
Ġand,служ,8,5,0.45472016261233966,1
that,подслово,1,1,0.6892822921339369,1
Ġa,служ,4,4,0.45239879868650656,1
Ġsweet,смысл-редк,1,1,0.7160088883921456,1
Ġmy,служ,8,5,0.25271378010243367,1
Ġthen,служ,2,2,0.4780336513175018,1
Ġup,служ,2,1,0.748254207919928,1
ada,подслово,1,1,0.7200006655085948,1
Ġweekend,смысл-редк,1,1,0.7229956656304256,1
Ġhotel,смысл-редк,4,3,0.32049899320163033,1
LL,подслово,1,1,0.7477521737346958,1
Ġsending,смысл-редк,1,1,0.7360366388893684,1
Ġbe,служ,3,2,0.5574917086193069,1
the,подслово,1,1,0.5142889346911036,1
ĠHe,служ,2,1,0.6410141485592327,1
Ġfound,смысл-част,2,2,0.3364101703290497,1
Ġbecame,смысл-част,1,1,0.7777096176124997,1
Ġthe,служ,11,7,0.2933335482773682,1
Ġ(,пункт,3,1,0.7918768996271374,1
Ġhotel,смысл-редк,4,3,0.32049899320163033,1
Ġa,служ,4,4,0.40636982443465414,1
Ġbe,служ,3,2,0.5574917086193069,1
Ġaround,служ,1,1,0.7445953997177445,1
Ġto,служ,4,2,0.45139042559749826,1
",",сток,11,5,0.019883670184292993,1
Ġbeyond,служ,1,1,0.775727861497543,1
Ġfriend,смысл-част,2,2,0.3639678260057423,1
Ġme,служ,3,3,0.26878169862733,1
Ġthe,служ,11,7,0.3723074991546452,1
Ġasking,смысл-редк,1,1,0.7047681743428283,1
Ġit,служ,4,4,0.4975867228820462,1
Ġthe,сток,11,7,0.019883670184292993,1
Ġof,служ,4,3,0.6155706185641286,1
.,пункт,13,5,0.26196093962826783,1
Ġvan,смысл-редк,2,2,0.47396338453563897,1
ĠID,смысл-редк,5,3,0.4170159645962255,1
.,пункт,13,5,0.3355734223687912,1
Ġmy,служ,8,5,0.25271378010243367,1
Ġdidn,смысл-част,3,2,0.3664864993018512,1
Ġme,служ,3,3,0.26878169862733,1
Ġbedroom,смысл-редк,1,1,0.7349148085721061,1
sd,подслово,1,1,0.7239659750454691,1
ĠYears,смысл-редк,1,1,0.7438256590709619,1
Ġwill,служ,1,1,0.6884559908740872,1
night,подслово,1,1,0.7426824947066204,1
Ġmy,служ,8,5,0.4374249716811113,1
Ġwho,служ,3,1,0.7793463855456788,1
Ġon,служ,2,2,0.5011663637193393,1
Ġfull,смысл-част,1,1,0.8026877664544592,1
Ġsoft,смысл-редк,1,1,0.6949016442936612,1
Ġwere,служ,4,2,0.4783598525686242,1
Ġit,служ,4,4,0.4975867228820462,1
Ġthe,сток,11,7,0.2185478051951953,1
Ġme,служ,3,3,0.3431467506639405,1
't,подслово,5,3,0.1926774572176322,1
ĠAs,служ,1,1,0.7314235900636651,1
Ġhorrible,смысл-редк,1,1,0.704069203994538,1
Ġhe,служ,1,1,0.6282438881756804,1
Ġso,служ,2,1,0.8030719337012032,1
Ġsuite,смысл-редк,2,1,0.597970146948434,1
Ġand,служ,8,5,0.45472016261233966,1
Ġhelpful,смысл-редк,1,1,0.6071559462587671,1
Ġcall,смысл-част,3,2,0.17013676833332547,1
ĠID,смысл-редк,5,3,0.24534876380064377,1
ĠThe,служ,5,2,0.27901458905930737,1
ĠI,служ,6,5,0.39768109586502504,1
Ġmaking,смысл-част,1,1,0.7742706366215449,1
Ġcall,смысл-част,3,2,0.17013676833332547,1
Ġcalled,смысл-част,3,2,0.47595719906766065,1
Ġdriver,смысл-редк,1,1,0.720898748488399,1
ĠEve,смысл-редк,1,1,0.7245945407119916,1
Ġservice,смысл-част,3,2,0.43952993882477215,1
Ġthe,служ,11,7,0.2933335482773682,1
Ġwere,служ,4,2,0.4783598525686242,1
Ġcard,смысл-редк,3,2,0.3072888441241314,1
Ġmy,служ,8,5,0.23999008711718137,1
ĠI,служ,6,5,0.34507756426112784,1
's,подслово,2,2,0.5537159845299723,1
ĠTalk,смысл-редк,1,1,0.8833840410619829,1
Ġoffice,смысл-редк,1,1,0.656890374338867,1
Ġsucked,смысл-редк,1,1,0.6146256461384118,1
?,пункт,1,1,0.7737819666789667,1
Ġof,служ,4,3,0.40965657362625296,1
Ġthe,служ,11,7,0.5142889346911036,1
they,подслово,1,1,0.6684147462135741,1
.,пункт,13,5,0.26196093962826783,1
Ġfriends,смысл-част,2,1,0.5833240094152505,1
Ġdidn,смысл-част,3,2,0.3664864993018512,1
Ġmaid,смысл-редк,1,1,0.6365018679092869,1
Ġvan,смысл-редк,2,2,0.47396338453563897,1
ĠThey,служ,2,2,0.3505326932033163,1
ĠSo,служ,1,1,0.7484312388282115,1
Ġstaff,смысл-част,1,1,0.597970146948434,1
bit,подслово,1,1,0.7152994831105501,1
Ġmy,служ,8,5,0.23999008711718137,1
Ġhotel,смысл-редк,4,3,0.3399432538158705,1
.,сток,13,5,0.063861355731284,1
Ġfive,смысл-част,1,1,0.7778990769356682,1
Ġlong,смысл-част,1,1,0.9275470359622938,1
Ġ3,пункт,1,1,0.7912525481141794,1
Ġabout,служ,1,1,0.7755911735324895,1
Ġgo,смысл-част,1,1,0.7490424994229431,1
Ġwas,служ,5,4,0.4478259215846395,1
Ġparty,смысл-част,1,1,0.6962606783231042,1
Ġwas,служ,5,4,0.37484479441975993,1
.,пункт,13,5,0.33315683367174725,1
Ġstuck,смысл-редк,1,1,0.6958742644816707,1
Ġtimes,смысл-част,1,1,0.8156508923746301,1
",",пункт,11,5,0.46956691595478,1
...,пункт,1,1,0.7348355059620075,1
Ġcard,смысл-редк,3,2,0.3072888441241314,1
Ġa,служ,4,4,0.41200070743030875,1
Ġended,смысл-редк,1,1,0.7572912998501424,1
Ġthat,служ,3,2,0.48093178759715355,1
ĠMy,служ,1,1,0.657891356397104,1
Ġsize,смысл-част,1,1,0.7508514970166378,1
't,подслово,5,3,0.1926774572176322,1
Ġsame,служ,1,1,0.7735951370875398,1
),пункт,1,1,0.7781207507489053,1
ĠThe,служ,5,2,0.27901458905930737,1
",",пункт,11,5,0.40127978713522866,1
Ġshuttle,смысл-редк,1,1,0.78415722772768,1
Ġthe,служ,11,7,0.3723074991546452,1
Ġand,служ,8,5,0.2451272819058598,1
ĠScott,смысл-редк,1,1,0.72802790775281,1
Ġkitchen,смысл-редк,1,1,0.6639379664033576,1
Ġpill,смысл-редк,1,1,0.7502593078548964,1
Ġ2,пункт,1,1,0.7912525481141794,1
Ġback,смысл-част,1,1,0.8541676774502382,1
ĠID,смысл-редк,5,3,0.24534876380064377,1
",",пункт,11,5,0.4676330796185377,1
ĠNew,смысл-част,1,1,0.7507085117944013,1
Ġstaying,смысл-редк,1,1,0.7561213910347385,1
Ġnot,служ,1,1,0.7969734669997864,1
Ġtoo,служ,2,2,0.6962116083865175,1
Ġservice,смысл-част,3,2,0.43952993882477215,1
Ġin,служ,3,1,0.7831267155219094,1
's,подслово,2,2,0.5537159845299723,1
Ġwithin,служ,1,1,0.775727861497543,1
Ġthere,служ,2,2,0.6388405630351792,1
ĠThey,служ,2,2,0.3505326932033163,1
Ġcredit,смысл-част,1,1,0.634946980373795,1
Ġof,служ,4,3,0.40965657362625296,1
Ġguest,смысл-редк,1,1,0.6230444556610469,1
Ġopinion,смысл-редк,1,1,0.7230522774483645,1
ĠWE,служ,1,1,0.7477521737346958,1
Ġhad,служ,2,1,0.7408198641734639,1
Ġapparently,смысл-редк,1,1,0.708440004012705,1
Ġthere,служ,2,2,0.6388405630351792,1
ĠW,смысл-част,1,1,0.6891507702640393,1
Ġand,служ,8,5,0.5670378334803228,1
Ġeven,служ,2,1,0.8660707691069598,1
Ġyou,служ,2,1,0.735017294034872,1
ĠApparently,смысл-редк,1,1,0.708440004012705,1
Ġtoo,служ,2,2,0.6962116083865175,1
Ġplace,смысл-част,2,1,0.6559777954937425,1
Ġwon,смысл-част,1,1,0.775861122346148,1
Ġon,служ,2,2,0.5011663637193393,1
't,подслово,5,3,0.3802103227402447,1
Ġroom,смысл-част,1,1,0.6013673072069055,1
Ġfound,смысл-част,2,2,0.3364101703290497,1
Ġsucks,смысл-редк,3,1,0.6146256461384118,1
Ġgym,смысл-редк,2,2,0.29118501871578123,1
Ġone,служ,1,1,0.939461863097339,1
Ġfriend,смысл-част,2,2,0.3639678260057423,1
ĠI,служ,6,5,0.39768109586502504,1
Ġat,служ,2,2,0.44319836732999845,1
",",пункт,11,5,0.40127978713522866,1
Ġkids,смысл-част,1,1,0.7110051341196377,1
Ġokay,смысл-редк,1,1,0.7226993351094256,1
CE,подслово,1,1,0.7245945407119916,1
Ġdebit,смысл-редк,1,1,0.634946980373795,1
Ġthen,служ,2,2,0.4780336513175018,1
ale,подслово,1,1,0.6891507702640393,1
Ġit,служ,4,4,0.4626212230639748,1
Ġour,служ,1,1,0.6895594936766788,1
Ġand,служ,8,5,0.2451272819058598,1
Ġat,служ,2,2,0.44319836732999845,1
Ġbc,смысл-редк,1,1,0.7573502593152067,1
Ġto,служ,4,2,0.45139042559749826,1
Ġa,служ,4,4,0.40636982443465414,1
Ġcame,смысл-част,1,1,0.7490424994229431,1
Ġgym,смысл-редк,2,2,0.29118501871578123,1
Ġthat,служ,3,2,0.48093178759715355,1
ĠI,служ,6,5,0.29831434643085947,1
Ġwas,служ,5,4,0.37484479441975993,1
Ġhors,смысл-редк,1,1,0.938856538198033,1
ing,подслово,1,1,0.7445953997177445,1
Ġwere,служ,4,2,0.4228636667928915,1
Ġone,служ,1,1,0.914414210264824,1
",",пункт,11,9,0.335398993117192,1
ĠAs,служ,1,1,0.7207546338609727,1
ĠThis,служ,1,1,0.7703159664665675,1
Ġthe,служ,11,7,0.5067872267966793,1
Ġwith,служ,2,2,0.5500310808862241,1
Ġit,служ,4,3,0.45587316949507656,1
Ġgot,смысл-част,3,1,0.7178430700993914,1
ĠScott,смысл-редк,1,1,0.7913826238381696,1
the,подслово,1,1,0.5067872267966793,1
Ġand,служ,8,3,0.4829927100118561,1
ĠW,смысл-част,1,1,0.6790984292062964,1
Ġthat,служ,3,2,0.47391664582696547,1
Ġup,служ,2,2,0.5296374125115256,1
Ġfull,смысл-част,1,1,0.7909793108603566,1
Ġback,смысл-част,1,1,0.9297981676718277,1
.,пункт,13,8,0.270965986048787,1
Ġguy,смысл-редк,1,1,0.7596719840570931,1
Ġcard,смысл-редк,3,3,0.30280655607097884,1
ĠThe,служ,5,3,0.3040827791892411,1
Ġcouldn,смысл-редк,1,1,0.8033903461447806,1
Ġhelpful,смысл-редк,1,1,0.5982996278588162,1
Ġfriendly,смысл-редк,1,1,0.5982996278588162,1
Ġwas,служ,5,4,0.36937709724838,1
Ġ7,пункт,1,1,0.7832563647945627,1
Ġmy,служ,8,2,0.48036246715981207,1
Ġservice,смысл-част,3,3,0.43311870772586086,1
",",сток,11,9,0.019593635778475515,1
Ġto,служ,4,3,0.49082847704245414,1
Ġbe,служ,3,1,0.7562208439805385,1
ĠThe,служ,5,3,0.27494472520609636,1
Ġyou,служ,2,2,0.4211476657343419,1
Ġstaff,смысл-част,1,1,0.5943093764643973,1
",",пункт,11,9,0.386908991928381,1
Ġof,служ,4,3,0.5762973907955915,1
Ġof,служ,4,3,0.5976103508710767,1
Ġtons,смысл-редк,1,1,0.776690102060077,1
Ġhave,служ,1,1,0.63912697740327,1
they,подслово,1,1,0.6632175296116826,1
ĠMy,служ,1,1,0.663573299532226,1
Ġmaid,смысл-редк,1,1,0.6272174933773348,1
Ġstaying,смысл-редк,1,1,0.8008520694909272,1
Ġthere,служ,2,2,0.6295220749796704,1
Ġtoo,служ,2,2,0.6860562739693774,1
.,пункт,13,8,0.35933893818429635,1
Ġguest,смысл-редк,1,1,0.6809026511119948,1
't,подслово,5,2,0.38993974419166405,1
Ġdoubtful,смысл-редк,1,1,0.6891908126405534,1
Ġcard,смысл-редк,3,3,0.35734472272417894,1
.,сток,13,8,0.03493074329429933,1
Ġcall,смысл-част,3,1,0.6450627757344937,1
ĠSo,служ,1,1,0.696199749577982,1
Ġme,служ,3,1,0.7117843925605639,1
ĠID,смысл-редк,5,2,0.3958906130352684,1
Ġthe,сток,11,7,0.019593635778475515,1
Ġcalled,смысл-част,3,3,0.36688816681280373,1
Ġbusiness,смысл-част,1,1,0.8095548621754177,1
Ġservice,смысл-част,3,3,0.47099696511072864,1
Ġwith,служ,2,2,0.5500310808862241,1
ĠI,служ,6,3,0.29396296545280187,1
Ġit,служ,4,3,0.6457102664997558,1
ĠThe,служ,5,3,0.27494472520609636,1
ĠApparently,смысл-редк,1,1,0.8118893813649319,1
Ġeven,служ,2,2,0.22899251615472366,1
Ġthen,служ,2,1,0.8772840925186265,1
Ġthat,служ,3,2,0.47391664582696547,1
Ġa,служ,4,3,0.4059910331967096,1
",",пункт,11,9,0.3985615051148623,1
ale,подслово,1,1,0.6790984292062964,1
Ġafter,служ,1,1,0.7688046957660762,1
ĠID,смысл-редк,5,2,0.3958906130352684,1
Ġunder,служ,1,1,0.7316218208341161,1
Ġthere,служ,2,2,0.6295220749796704,1
Ġgym,смысл-редк,2,2,0.2869376301248713,1
Ġa,служ,4,3,0.40044228543005117,1
Ġwas,служ,5,4,0.38649918864112287,1
Ġhe,служ,1,1,0.627491210852368,1
Ġlike,смысл-част,1,1,0.7236154813022245,1
),пункт,1,1,0.7601722519373698,1
Ġopinion,смысл-редк,1,1,0.7125054299236873,1
Ġto,служ,4,3,0.49082847704245414,1
Ġmy,служ,8,2,0.48036246715981207,1
Ġin,служ,3,2,0.5284966975069129,1
Ġmiles,смысл-редк,1,1,0.8081210027909566,1
",",пункт,11,9,0.39542649427985493,1
Ġhotel,смысл-редк,4,2,0.3199078024709233,1
Ġwho,служ,3,3,0.7112957759811893,1
Ġhors,смысл-редк,1,1,0.9350983481056926,1
Ġand,служ,8,3,0.39506647945172624,1
Ġwas,служ,5,4,0.44129368061138763,1
Ġcustomer,смысл-редк,1,1,0.6714115169129483,1
ĠEve,смысл-редк,1,1,0.7329757993086099,1
Ġago,смысл-редк,1,1,0.7805392139988172,1
Ġtimes,смысл-част,1,1,0.8247483708879507,1
Ġfriends,смысл-част,2,2,0.5351835622693795,1
that,подслово,1,1,0.679228032624166,1
Ġfriends,смысл-част,2,2,0.5351835622693795,1
Ġdebit,смысл-редк,1,1,0.7048657222081288,1
Ġthe,сток,11,7,0.21535994388815277,1
Ġuse,смысл-част,1,1,0.7059812535452701,1
Ġsuite,смысл-редк,2,1,0.6385586392027341,1
Ġeven,служ,2,2,0.22899251615472366,1
oo,подслово,1,1,0.696199749577982,1
Ġplace,смысл-част,2,2,0.23683777805771006,1
Ġthe,служ,11,7,0.40756080304387887,1
Ġfor,служ,3,3,0.5397995119743795,1
Ġtoo,служ,2,2,0.6860562739693774,1
Ġa,служ,4,3,0.40044228543005117,1
Ġbedroom,смысл-редк,1,1,0.6863764428581427,1
Ġcalled,смысл-част,3,3,0.36688816681280373,1
Ġfound,смысл-част,2,2,0.33150310221949025,1
Ġhappened,смысл-част,1,1,0.7818138540407645,1
Ġ(,пункт,3,1,0.7803261374220103,1
Ġour,служ,1,1,0.7289477714777632,1
Ġsucks,смысл-редк,3,2,0.29690650557552994,1
Ġbeyond,служ,1,1,0.7206133751234639,1
.,сток,13,8,0.028729565600745854,1
Ġgo,смысл-част,1,1,0.7532188994635981,1
ĠI,служ,6,3,0.6234793127550547,1
de,подслово,1,1,0.7917770309926594,1
ĠON,служ,1,1,0.7387884084888092,1
Ġthe,служ,11,7,0.28905482002486654,1
",",пункт,11,9,0.3985615051148623,1
bit,подслово,1,1,0.7048657222081288,1
Ġwere,служ,4,2,0.4228636667928915,1
ĠHe,служ,2,1,0.6123040767574297,1
ĠYears,смысл-редк,1,1,0.7329757993086099,1
Ġfound,смысл-част,2,2,0.33150310221949025,1
Ġup,служ,2,2,0.5296374125115256,1
Ġalthough,служ,1,1,0.806875085917494,1
Ġwho,служ,3,3,0.47782226247830734,1
Ġin,служ,3,2,0.5284966975069129,1
Ġoffice,смысл-редк,1,1,0.6473086015754517,1
Ġnecessarily,смысл-редк,1,1,0.8147552102847307,1
ĠWE,служ,1,1,0.7368450396192251,1
Ġaround,служ,1,1,0.7337343120850317,1
Ġunderstand,смысл-част,1,1,0.7710596786264375,1
Ġof,служ,4,3,0.5762973907955915,1
.,пункт,13,8,0.270965986048787,1
Ġawful,смысл-редк,1,1,0.7206133751234639,1
",",пункт,11,9,0.3912435305486445,1
Ġended,смысл-редк,1,1,0.7818138540407645,1
Ġhere,служ,2,2,0.5068891588418828,1
Ġfree,смысл-част,1,1,0.8058791405061221,1
Ġhere,служ,2,2,0.5068891588418828,1
?,пункт,1,1,0.6441830057722879,1
Ġyou,служ,2,2,0.4211476657343419,1
Ġcalled,смысл-част,3,3,0.3968207163489354,1
.,пункт,13,8,0.31159392726273216,1
Ġdeal,смысл-част,1,1,0.7210686092437214,1
Ġit,служ,4,3,0.45587316949507656,1
Ġgym,смысл-редк,2,2,0.2869376301248713,1
Ġwho,служ,3,3,0.47782226247830734,1
night,подслово,1,1,0.7318493097831734,1
Ġtook,смысл-част,1,1,0.7675346525531835,1
",",пункт,11,9,0.335398993117192,1
Ġlost,смысл-част,1,1,0.7569983117257397,1
Ġhotel,смысл-редк,4,2,0.3199078024709233,1
)!,пункт,1,1,0.7317303983057255,1
Ġso,служ,2,2,0.34303460492091814,1
ĠTalk,смысл-редк,1,1,0.8572161205881729,1
Ġdidn,смысл-част,3,2,0.3611407209279418,1
.,сток,13,8,0.03493074329429933,1
Ġ99,пункт,1,1,0.7845839653939392,1
Ġservice,смысл-част,3,3,0.43311870772586086,1
Ġso,служ,2,2,0.34303460492091814,1
ows,подслово,1,1,0.6564482221263314,1
Ġreturning,смысл-редк,1,1,0.7236154813022245,1
Ġfor,служ,3,3,0.4306428693647778,1
Ġmaking,смысл-част,1,1,0.7629766892791753,1
Ġsupposedly,смысл-редк,1,1,0.6891908126405534,1
Ġwas,служ,5,4,0.36937709724838,1
't,подслово,5,2,0.38993974419166405,1
Ġfor,служ,3,3,0.4306428693647778,1
??,пункт,1,1,0.6441830057722879,1
Ġkids,смысл-част,1,1,0.7006340130088851,1
Ġplace,смысл-част,2,2,0.23683777805771006,1
ing,подслово,1,1,0.7337343120850317,1
