согласие,текст,условие,токен,класс,k,logp,PMI,смещение,cos дом,до центра,черешок,лист,длинный лист
0.516348123550415,16,чужие хапаксы,Ġtry,смысл-част,2,-6.5783538818359375,1.5702975291344252,0.6016955793359996,0.8721791505813599,0.5987752071504919,0.6856936341132777,0,0
,16,чужие хапаксы,Ġcharge,смысл-редк,1,-9.951351165771484,-0.7692267683039731,0.7338153452250256,0.7994216084480286,0.6690235036937899,0.6954220006168477,1,0
0.4709813594818115,16,чужие хапаксы,Ġabout,служ,2,-6.827183723449707,-0.4176480482219773,0.5859701637423493,0.8800286054611206,0.6135213657064166,0.7142162261801206,0,0
0.29951050877571106,16,чужие хапаксы,Ġthe,служ,7,-2.5453577041625977,0.6958844558407029,0.5646732458794043,0.9094285368919373,0.7041243903556204,0.4637079855566677,0,0
0.49567651748657227,16,чужие хапаксы,Ġvery,служ,2,-8.060132026672363,-1.1669870701431195,0.5978258939194433,0.8782392740249634,0.5801106966122118,0.7741422818964449,0,0
0.42861273884773254,16,чужие хапаксы,Ġpizza,смысл-редк,2,-7.256894588470459,3.45670617996144,0.4357968985702355,0.9295123815536499,0.7643631972821353,0.8923024497349268,0,0
0.5111947059631348,16,чужие хапаксы,Ġis,служ,3,-6.980251789093018,-2.353425747573425,0.6937669221854548,0.848700225353241,0.7128925043069668,0.5846880784430073,1,0
,16,чужие хапаксы,Ġso,служ,1,-6.960864067077637,-0.6198707114031272,0.5437005406432793,0.9005971550941467,0.7065314941748887,0.7813167385872345,1,1
,16,чужие хапаксы,Ġteams,смысл-редк,1,-14.582221984863281,-5.047276212773028,0.8479285448079551,0.723739504814148,0.5860292948805872,0.6923490062205716,1,0
0.38200241327285767,16,чужие хапаксы,ĠI,служ,11,-3.4187726974487305,1.6210753427786644,0.5503308559166709,0.9035276174545288,0.6622402543677703,0.4640445747325093,0,0
0.29609015583992004,16,чужие хапаксы,Ġthe,служ,7,-8.918108940124512,-5.676866780121211,0.5399354379115168,0.9210359454154968,0.7296233383694393,0.3006074748934307,1,0
,16,чужие хапаксы,Ġchoices,смысл-редк,1,-16.556730270385742,-5.960912537610225,,,0.6183595914298877,0.6801687514686885,0,0
0.5953639149665833,16,чужие хапаксы,",",пункт,4,-2.523237466812134,0.8643089565493778,0.5382359535237194,0.9254627227783203,0.8689480254220892,0.9105767661045132,0,0
,16,чужие хапаксы,am,подслово,1,-9.346231460571289,-0.9476383051319921,0.6366560137846169,0.8521764874458313,0.603720789300849,0.6876731514389011,1,0
,16,чужие хапаксы,ĠJUST,служ,1,-14.325352668762207,-1.5323103586504718,,,0.6401797379147668,0.689283375163727,0,0
0.6578512787818909,16,чужие хапаксы,Ġwill,служ,2,-2.1692886352539062,4.017103488659614,0.65062319208979,0.8600583672523499,0.6546444246879282,0.7764849759667247,0,0
,16,чужие хапаксы,ĠThe,служ,1,-2.356045722961426,3.1884925147797,0.49524285653553796,0.9180973172187805,0.7560825054638965,0.7349961946879088,0,0
,16,чужие хапаксы,Ġtime,смысл-част,1,-6.536954402923584,-0.04286133966779104,0.5794086877045183,0.8725707530975342,0.7271027632827636,0.7595839001126917,1,1
,16,чужие хапаксы,Ġlead,смысл-част,1,-5.816178321838379,3.06484098284521,0.5238287903791743,0.9011641144752502,0.5453905690921261,0.6632033916502938,0,0
,16,чужие хапаксы,ĠThis,служ,1,-3.853224754333496,2.960931790877117,0.6437489135914726,0.8617830276489258,0.8101890729413453,0.7119327168420261,1,0
0.5389781594276428,16,чужие хапаксы,.,пункт,14,-0.08326773345470428,3.3127886764068393,0.563652382710296,0.9248650074005127,0.9699293213071499,0.32499208128787793,0,0
,16,чужие хапаксы,Ġwonderful,смысл-редк,1,-15.34207534790039,-5.113982395250192,0.4641347400956043,0.9223493933677673,0.7139604580520491,0.7156560692569307,1,0
,16,чужие хапаксы,Ġclaw,смысл-редк,1,-13.394733428955078,0.09145606171660248,,,0.6121912302940302,0.6502606246776342,0,0
,16,чужие хапаксы,Ġvarious,смысл-редк,1,-10.789411544799805,-1.6852486888020053,0.6881412058661764,0.8471223711967468,0.7020130052671343,0.728214474696491,1,1
0.5237383246421814,16,чужие хапаксы,Ġwith,служ,2,-6.299987316131592,-1.0438421355860266,0.5366693565979748,0.9047327637672424,0.6694450494522083,0.5259845253554907,1,0
,16,чужие хапаксы,ĠYou,служ,1,-3.174710750579834,4.084942070804381,0.6284886041150065,0.8705499172210693,0.7957113369724321,0.6631915156570658,1,0
,16,чужие хапаксы,Ġout,служ,1,-3.339231491088867,2.9465331066378564,0.4638129229733184,0.9252915382385254,0.5990053647045499,0.6847058695948572,1,0
,16,чужие хапаксы,Ġmiddle,смысл-редк,1,-11.059303283691406,-1.7926214981958317,0.8637184499052485,0.736309826374054,0.6452568206561304,0.7067282878476859,1,0
,16,чужие хапаксы,Ġperson,смысл-част,1,-11.251871109008789,-3.5022539158163006,0.6567641940422838,0.8363063335418701,0.6294597920848276,0.7462950647553303,1,1
,16,чужие хапаксы,Ġeveryone,смысл-част,1,-5.958885669708252,2.3568198259252764,0.5704727623565949,0.8825944662094116,0.6862845637730198,0.7197562346584537,1,0
0.5916138887405396,16,чужие хапаксы,.,пункт,14,-0.17518725991249084,3.2208691499490527,0.5372027345943824,0.931930661201477,0.9190888981828363,0.6988504162346436,0,0
0.3952266573905945,16,чужие хапаксы,ĠI,служ,11,-4.885839939117432,0.1540081011099632,0.5679852200166534,0.8960556387901306,0.7102220841077204,0.45675129674235393,1,0
0.5640738010406494,16,чужие хапаксы,.,пункт,14,-0.3418630361557007,3.054193373705843,0.602455584669257,0.904312789440155,0.7922645841853403,0.9105767661045132,0,0
,16,чужие хапаксы,Ġbite,смысл-редк,1,-6.911329746246338,3.935802414810084,0.465901929006288,0.9194480180740356,0.6951903561954872,0.7686257052385873,1,1
,16,чужие хапаксы,Ġthem,служ,1,-4.316365718841553,2.2580764715784536,0.5417937820736846,0.8950830101966858,0.5810762740582556,0.7462950647553303,0,0
0.654874861240387,16,чужие хапаксы,Ġwas,служ,5,-1.6281888484954834,3.587219629013524,0.4736222618823134,0.927921712398529,0.6065545450855692,0.6847783607262478,0,0
0.5789435505867004,16,чужие хапаксы,",",пункт,4,-12.40884780883789,-9.021301385476379,0.5810402154110572,0.8998884558677673,0.8544123560672052,0.3996719262071148,1,0
0.30847716331481934,16,чужие хапаксы,Ġthe,служ,7,-4.136536598205566,-0.8952944382022658,0.5606075073286053,0.9141212701797485,0.7162349265676369,0.4057268143087179,0,0
0.3301442861557007,16,чужие хапаксы,!!!,пункт,2,-9.177131652832031,0.7826973132234887,0.3858488954442843,0.9550036787986755,0.8222165860093754,0.6585145634463162,0,0
,16,чужие хапаксы,Ġonly,служ,1,-0.42106544971466064,6.499859070921659,0.5728107117423378,0.8853320479393005,0.6703265320811845,0.7556280796311623,1,1
,16,чужие хапаксы,Ġoff,служ,1,-7.415222644805908,0.04994349651624663,0.48441744546650295,0.9217051863670349,0.5611811045853495,0.81120694775356,0,0
0.01184810884296894,16,чужие хапаксы,Ġon,служ,2,-3.6010637283325195,1.5875822329828777,0.49644385534165547,0.9203805923461914,0.6189101792351855,0.7812418886119928,0,0
0.6456089019775391,16,чужие хапаксы,",",пункт,4,-0.8028436303138733,2.5847027930476383,0.6152460028918225,0.8932582139968872,0.9036622272204325,0.5035584209306534,0,0
,16,чужие хапаксы,!!!!,пункт,1,-8.298266410827637,3.1084815381642077,,,0.7614468596305799,0.8955539619835212,0,0
,16,чужие хапаксы,Ġlower,смысл-част,1,-10.677742958068848,-1.910052338692262,0.8011739068250159,0.7531470656394958,0.642754085774275,0.6880802851787409,1,0
0.554203450679779,16,чужие хапаксы,.,пункт,14,-0.09000128507614136,3.306055124785402,0.6369731029374275,0.8974337577819824,0.965788124363525,0.32499208128787793,1,0
0.34908780455589294,16,чужие хапаксы,Ġto,служ,6,-2.1868791580200195,1.6780530738890689,0.5719420891903344,0.8926255702972412,0.6955365696402657,0.5602245523288554,1,0
0.42861273884773254,16,чужие хапаксы,Ġpizza,смысл-редк,2,-4.709531784057617,6.004068984374282,0.39887848588270747,0.9410033822059631,0.7321850152707536,0.44722639073406,1,0
,16,чужие хапаксы,Ġ11,пункт,1,-9.27431869506836,-0.2424765006501861,0.7833146640477701,0.7785988450050354,0.7701123451245157,0.8468025003718862,1,1
,16,чужие хапаксы,Ġtap,смысл-редк,1,-11.82147216796875,-1.225654435193233,,,0.6346376120958118,0.6960342429996013,0,0
0.4145924150943756,16,чужие хапаксы,ĠI,служ,11,-5.340959072113037,-0.30111103188564226,0.5545382444329502,0.8996155261993408,0.6091285777471123,0.6035889942999757,0,0
0.41410911083221436,16,чужие хапаксы,Ġand,служ,3,-1.8108582496643066,2.2026266045637,0.5760500642684462,0.9005475640296936,0.8165236064443617,0.6577247758089757,0,0
,16,чужие хапаксы,Ġat,служ,1,-5.57462215423584,0.15708578896545777,0.542340587503402,0.8982077836990356,0.6058326156664863,0.7251145642251843,1,0
,16,чужие хапаксы,ril,подслово,1,-19.340377807617188,-6.547335497505452,,,0.7051547094636793,0.7385839143869829,1,1
,16,чужие хапаксы,Ġmy,служ,1,-2.977830648422241,3.5480111131481316,0.4263896892250136,0.9364113807678223,0.6323008604623361,0.7801770026631494,0,0
,16,чужие хапаксы,Ġorganization,смысл-редк,1,-10.222501754760742,-0.20204816688878857,0.6849444050653458,0.8289168477058411,0.5923836858553998,0.6957476437443988,0,0
0.6440909504890442,16,чужие хапаксы,Ġwas,служ,5,-1.322165608406067,3.8932428691029406,0.5210017483111092,0.9091148972511292,0.6154043583494488,0.877655648402871,0,0
0.4093051552772522,16,чужие хапаксы,Ġinto,служ,2,-1.940018653869629,4.886876917118414,0.4423433081453386,0.9395972490310669,0.7120262142199045,0.4664810849495391,1,0
,16,чужие хапаксы,Ġthin,смысл-редк,1,-10.512033462524414,-0.20389780220067877,,,0.7087553418972942,0.7144581680168239,1,0
,16,чужие хапаксы,Ġsat,смысл-редк,1,-9.284239768981934,0.3307487107818563,0.38760205804552467,0.947303056716919,0.5804961206838388,0.7813167385872345,0,0
,16,чужие хапаксы,Ġknown,смысл-част,1,-7.192379951477051,0.9954921726465926,0.5986024786656607,0.8695390224456787,0.5863369280944472,0.7143888143940373,0,0
0.5611394047737122,16,чужие хапаксы,Ġa,служ,4,-4.627561569213867,-0.6077490451346046,0.41924919452543985,0.9463157653808594,0.6734469288952941,0.7351635422642778,0,0
,16,чужие хапаксы,Ġhad,служ,1,-10.314040184020996,-3.8753679147066107,0.49477954704675436,0.9194713830947876,0.6444378102638213,0.6382962300517091,0,0
,16,чужие хапаксы,Ġbirth,смысл-редк,1,-7.452524185180664,2.5679294026912896,,,0.5728678256135995,0.7686257052385873,0,0
,16,чужие хапаксы,Ġwithin,служ,1,-7.99647331237793,0.35391774124348885,0.5496262623856641,0.8977630734443665,0.6255522198728758,0.7143888143940373,1,0
,16,чужие хапаксы,Ġwalk,смысл-редк,1,-14.585844993591309,-5.456364329609219,0.5730060084014644,0.881607711315155,0.5411408810089411,0.7067282878476859,0,0
0.643456220626831,16,чужие хапаксы,Ġwas,служ,5,-3.0070126056671143,2.2083958718418932,0.5715272256287744,0.8920602798461914,0.5977933654894532,0.43044174078897496,1,0
,16,чужие хапаксы,Ġchoose,смысл-редк,1,-10.479211807250977,-1.1201567016243867,0.5889992161861961,0.8797574043273926,0.5670210924812488,0.7251970741828143,0,0
,16,чужие хапаксы,Ġrent,смысл-редк,1,-17.25223159790039,-6.857084560587026,,,0.6315667013622104,0.627742076500213,1,0
,16,чужие хапаксы,Ġhave,служ,1,-5.669515132904053,-0.0806221148282571,0.6082267963691887,0.8761258721351624,0.6609222855968337,0.6946763683878306,0,0
,16,чужие хапаксы,Ġtrio,смысл-редк,1,-19.40616226196289,-7.306267132411101,,,0.6221339609818218,0.6195695941223507,1,0
0.6353787779808044,16,чужие хапаксы,Ġme,служ,3,-4.345531463623047,2.4192323262579905,0.5037325561243817,0.9072833061218262,0.5491706122074306,0.7218950759879752,0,0
,16,чужие хапаксы,Ġaccess,смысл-редк,1,-9.105993270874023,0.1317009777482987,0.7239202724695449,0.8115230798721313,0.5797201663335515,0.6125675443690728,1,0
0.4709813594818115,16,чужие хапаксы,Ġabout,служ,2,-11.857935905456543,-5.448400230228813,0.5919487126636716,0.8838236331939697,0.6568641117971953,0.6058308913504082,1,0
,16,чужие хапаксы,Ġgot,смысл-част,1,-3.9145171642303467,4.010990695425806,0.6073638473805557,0.8680099844932556,0.7515240494541775,0.7372929334928228,1,1
-0.4449896812438965,16,чужие хапаксы,.,пункт,14,-0.42724844813346863,2.968807961728075,1.1642013348891442,0.2886505424976349,1.121435653232725,0.02378427273464627,0,0
,16,чужие хапаксы,Ġhome,смысл-част,1,-4.546902656555176,3.235504359460304,0.4858284291569171,0.9159586429595947,0.6529224351654282,0.7459508107601257,1,1
0.298335462808609,16,чужие хапаксы,Ġthe,служ,7,-3.1312153339385986,0.11002682606470193,0.5338364833675567,0.9236209988594055,0.727261496977948,0.3147830706578008,0,0
,16,чужие хапаксы,as,подслово,1,-2.7880170345306396,5.610576120908657,0.5511674543554282,0.9008309245109558,0.636439851020206,0.7186945882731788,0,0
,16,чужие хапаксы,Ġtin,смысл-редк,1,-9.814979553222656,2.2849155763291336,,,0.606520944982498,0.6468073401229797,0,0
,16,чужие хапаксы,Ġfuture,смысл-част,1,-9.741146087646484,-0.7322934114530106,0.6222681722753276,0.852383017539978,0.7530276067869182,0.7878359446792597,1,1
0.36801010370254517,16,чужие хапаксы,ĠI,служ,11,-1.5681549310684204,3.4716931091589744,0.5102783668233514,0.9156442284584045,0.7178136270952383,0.3060539898414145,1,0
0.6578512787818909,16,чужие хапаксы,Ġwill,служ,2,-5.26659631729126,0.9197958066222602,0.6405863432896431,0.8592789769172668,0.6415247506711022,0.7199608329135418,0,0
,16,чужие хапаксы,ĠHe,служ,1,-3.1653549671173096,3.7555695535190097,0.5081030911073556,0.9114629030227661,0.7081384364401561,0.8257103606239999,0,0
,16,чужие хапаксы,Ġdrawn,смысл-редк,1,-12.484251022338867,-2.176115362015132,,,0.5822299616498234,0.7144581680168239,0,0
,16,чужие хапаксы,Ġmany,служ,1,-7.312705993652344,-0.10315999232230766,0.6527970494149431,0.8537521958351135,0.6530732258718941,0.7251970741828143,1,0
0.2873389720916748,16,чужие хапаксы,Ġin,служ,4,-4.204673767089844,0.19469983789115197,0.6370694904751307,0.8591525554656982,0.7092279497260459,0.6648753387097128,1,0
0.6577709913253784,16,перемешивание,Ġto,служ,5,-4.409541606903076,-0.5446093749939878,0.7718438426123716,0.7999110817909241,0.7480361564691256,0.43820407417784857,1,0
,16,перемешивание,Ġorder,смысл-част,1,-7.9240312576293945,0.36920138215207565,0.6244352997741633,0.853202223777771,0.6540526215830036,0.7385271863818396,0,0
0.524850070476532,16,перемешивание,Ġand,служ,8,-5.145998477935791,-1.1325136237077844,1.3929856598006118,0.15539050102233887,1.0978847649699344,0.02706774239177312,0,0
,16,перемешивание,Ġthem,служ,1,-8.494268417358398,-1.919826226938392,0.8052824837369361,0.7718065977096558,0.6374955412291469,0.6338324579208849,1,0
,16,перемешивание,Ġhe,служ,1,-6.9600396156311035,-0.9086980001714222,0.7168279528045373,0.8205457329750061,0.5554799066532273,0.7571422974712501,0,0
