токен,класс,норма,лог_ранг,степень,черешок,отн_черешок,лист,длинный лист,hapax в тексте,один в выборке,текст
k,подслово,34.709614,5.950642552587727,3,13.431011538454468,0.6793955442582807,False,False,False,False,0
set,подслово,35.84545,8.2987883944492,2,23.84765108184102,1.2063118134952737,False,False,False,False,0
Ġin,служ,40.05307,2.0794415416798357,1,12.282872164775057,0.6213179547608745,True,False,False,False,0
feas,подслово,37.67912,9.193295937366925,1,30.16511927079764,1.5258752154238564,True,True,True,True,0
Ġconsecutive,смысл-редк,37.079,9.41041998369184,1,27.365763682081003,1.3842723504182435,True,True,True,True,0
V,подслово,35.145668,7.223295679562314,3,24.273027464687782,1.2278290922431447,False,False,False,True,0
have,подслово,39.224503,8.847072312567807,1,24.551282622404216,1.2419043771744525,True,False,True,True,0
$-,пункт,36.97826,8.589699882202986,1,26.907829015176027,1.361108140383439,True,True,False,True,0
Ġ(,пункт,38.98704,2.995732273553991,2,26.797605816044378,1.3555325997661496,False,False,False,False,0
ĠMA,смысл-редк,36.478622,9.411156511406302,1,27.219077833177405,1.3768523797134669,True,True,False,True,0
",",пункт,41.0549,0.6931471805599453,2,10.494652634888332,0.5308624907563756,False,False,False,False,0
:,пункт,40.41306,3.7376696182833684,2,24.588893618794266,1.2438068953347083,False,False,False,False,0
ing,подслово,39.49518,4.736198448394496,4,26.782990534228503,1.3547932989833789,False,False,False,False,0
Ġ(,пункт,38.58302,2.995732273553991,3,27.454821505620988,1.3887772596963848,False,False,False,False,0
message,подслово,36.48552,7.564757012905729,1,21.69982932087346,1.0976661965896204,True,False,True,True,0
Ġmessage,смысл-редк,36.297947,7.563719668414366,1,14.806467351619244,0.7489717297981996,True,False,False,False,0
Ġsignificant,смысл-редк,38.153664,7.037027614686276,1,27.278112655588487,1.3798386026935705,True,True,True,True,0
",",сток,26.238234,0.6931471805599453,1,1.3749837376671994,0.06955230602878235,True,False,False,False,0
ad,подслово,36.358433,6.403574197934815,2,27.656378270697193,1.3989728259585252,False,False,False,False,0
ee,подслово,37.248463,7.478734825567875,2,25.603279342274686,1.2951186776765402,False,False,True,True,0
Ġensuring,смысл-редк,37.514397,8.589885876809678,1,21.808461012390953,1.103161232236855,True,False,True,True,0
Ġdiameter,смысл-редк,37.003326,9.008958312443486,3,25.157444543980958,1.2725665285276235,False,False,True,True,0
",",пункт,41.069714,0.6931471805599453,3,23.483819842273075,1.187907740033144,False,False,False,False,0
Ġdirected,смысл-редк,35.43253,7.563200592358071,3,25.6554051739694,1.297755415623846,False,False,False,True,0
infty,подслово,37.522823,9.193194213141211,1,30.621447774588034,1.5489581791534013,True,True,True,True,0
Ċ,пункт,39.688778,2.1972245773362196,1,6.613909207234572,0.3345586021319923,True,False,False,False,0
",",пункт,40.120956,0.6931471805599453,3,24.756767194856163,1.252298628012371,False,False,False,False,0
H,подслово,36.49608,6.405228458030842,3,24.213719748218903,1.2248290651644897,False,False,False,True,0
Ġthe,сток,26.152227,0.0,2,34.320802960671806,1.736086707995637,False,False,False,False,0
Ġprocesses,смысл-редк,35.373226,7.813591552952433,1,23.94062585741235,1.2110148582414362,True,False,False,True,0
Ġdynamic,смысл-редк,35.53751,8.133587417660966,4,24.932615413028874,1.2611937507326694,False,False,False,False,0
isc,подслово,39.390316,8.063692634269517,1,24.246143236396108,1.226469177923967,True,False,True,True,0
(,пункт,38.733124,5.365976015021851,1,6.47615206417524,0.3275902819190063,True,False,False,False,0
Ġcomponents,смысл-редк,36.395252,7.866338923046544,2,24.26868444984389,1.2276094047739514,False,False,False,False,0
k,подслово,35.440434,5.950642552587727,1,9.87158445726002,0.4993451517653532,True,False,False,False,0
(,пункт,38.158173,5.365976015021851,3,24.139652719128538,1.2210824516353174,False,False,False,False,0
Ġthat,служ,40.921715,2.3978952727983707,3,24.833362603073212,1.2561731373078409,False,False,False,False,0
Ġgeneral,смысл-част,36.119205,6.311734809152915,1,23.990633647183493,1.2135444569579175,True,False,True,True,0
Ġbetween,служ,37.050247,5.123963979403259,1,24.399087398506243,1.2342057197295069,True,False,True,True,0
Ġa,служ,39.249023,1.9459101490553132,1,6.701212785822174,0.33897477451933616,True,False,False,False,0
$,пункт,39.41492,6.089044875446846,1,15.697927291597392,0.7940654228064926,True,False,False,False,0
Ġthe,служ,40.192093,0.0,3,24.58475369841605,1.2435974812149684,False,False,False,False,0
:,пункт,40.34322,3.7376696182833684,2,25.969808453905443,1.3136592205515065,False,False,False,False,0
agreement,подслово,35.423355,9.410992885454862,6,27.781170184486072,1.405285311801076,False,False,False,True,0
Ġd,служ,35.135155,6.336825731146441,2,16.187299715325597,0.8188198832737403,False,False,False,False,0
Ġomn,смысл-редк,36.95185,9.686636660844938,3,28.617031884366657,1.4475666182305371,False,False,True,True,0
Ġadversary,смысл-редк,35.567654,8.846640813100485,5,24.82517586867506,1.255759018769099,False,False,False,False,0
Ġsome,служ,36.345234,4.406719247264253,9,27.09122532014216,1.3703850762322904,False,False,False,True,0
Ċ,пункт,39.732174,2.1972245773362196,1,8.626763802904005,0.436377027320761,True,False,False,False,0
Ġlinks,смысл-редк,36.04562,7.149916836132109,2,23.87644678390823,1.2077684179827495,False,False,False,False,0
Ġonly,служ,38.285557,4.605170185988092,1,25.157444543980958,1.2725665285276235,True,False,True,True,0
),пункт,40.490295,3.4011973816621555,1,16.297981275715962,0.8244186096798246,True,False,False,False,0
Ġadversary,смысл-редк,36.01392,8.846640813100485,2,21.260909501318558,1.0754638353721895,False,False,False,False,0
).,пункт,41.071346,4.700480365792417,1,25.969808453905443,1.3136592205515065,True,True,True,True,0
Ġworks,смысл-част,37.04282,6.705639094860003,2,26.629133326089562,1.3470105715720937,False,False,True,True,0
"$,",пункт,40.267178,8.064636475774222,2,26.907829015176027,1.361108140383439,False,False,True,True,0
Ġadversary,смысл-редк,35.924053,8.846640813100485,1,10.901933349174524,0.551464416512759,True,False,False,False,0
Ġmeans,смысл-част,38.039406,5.817111159963204,1,26.08741868327376,1.3196084273974136,True,True,True,True,0
SRC,подслово,35.356865,8.707813551024888,1,8.802190843280686,0.44525084514402,True,False,False,False,0
Ġd,служ,34.720158,6.336825731146441,1,8.879458999113718,0.4491593847678388,True,False,False,False,0
Ċ,пункт,39.09402,2.1972245773362196,2,11.436309655867195,0.5784953576064165,False,False,False,False,0
Ġin,служ,37.99144,2.0794415416798357,5,26.424839083579336,1.336676532495314,False,False,False,False,0
Ċ,пункт,39.6105,2.1972245773362196,3,11.288955413906235,0.5710415768446919,False,False,False,False,0
Ġunder,служ,38.306126,5.572154032177765,1,10.990304891912178,0.5559346108985872,True,False,False,False,0
Ġagainst,служ,37.77651,5.4638318050256105,1,22.975210256948586,1.162180185183893,True,False,False,True,0
ens,подслово,38.416843,7.150701457592526,1,27.781170184486072,1.405285311801076,True,True,True,True,0
Ġlinks,смысл-редк,35.98496,7.149916836132109,4,24.06552172557862,1.2173326025219386,False,False,False,False,0
),пункт,40.452858,3.4011973816621555,3,28.191359210783112,1.426034351884316,False,False,False,False,0
Ġsol,смысл-редк,36.31381,8.134174272137903,2,29.000600683001412,1.4669690982271362,False,False,True,True,0
Ġof,служ,39.466362,1.6094379124341003,3,21.32039756395782,1.0784729850984,False,False,False,False,0
Ċ,пункт,39.437973,2.1972245773362196,1,11.288955413906235,0.5710415768446919,True,False,False,False,0
",",пункт,40.886776,0.6931471805599453,1,8.820397515883238,0.4461718131743525,True,False,False,False,0
Ġthe,служ,39.631527,0.0,1,12.921741756442875,0.6536345939580417,True,False,False,False,0
Cs,подслово,36.108604,8.386400901166214,1,25.543906049802885,1.2921153334952182,True,False,False,True,0
Ġwhere,служ,38.55217,4.7535901911063645,1,26.42916265407006,1.3368952363895272,True,True,False,True,0
stable,подслово,37.5048,9.008468955937513,1,25.263026126887592,1.27790727719552,True,False,True,True,0
k,подслово,35.088985,5.950642552587727,2,16.99978451979836,0.8599186906387644,False,False,False,False,0
Ġpower,смысл-част,36.90266,6.20455776256869,1,26.31379598234455,1.33105951787333,True,True,True,True,0
",",пункт,40.156746,0.6931471805599453,2,11.905158526966654,0.6022116527673208,False,False,False,False,0
Ċ,пункт,39.048565,2.1972245773362196,7,26.797605816044378,1.3555325997661496,False,False,False,False,0
Ċ,пункт,40.06847,2.1972245773362196,2,7.410374563823602,0.374847080246496,False,False,False,False,0
Ġcertain,смысл-част,36.59773,6.226536669287466,4,24.399087398506243,1.2342057197295069,False,False,True,True,0
Ġvertex,смысл-редк,36.11372,8.214194414852564,1,25.6554051739694,1.297755415623846,True,False,True,True,0
ĠWe,служ,37.47606,4.844187086458591,3,29.456058965552465,1.4900080426040927,False,False,False,False,0
Ġimposs,смысл-редк,37.198036,9.686822967319628,1,29.000600683001412,1.4669690982271362,True,True,True,True,0
Ġsynchronous,смысл-редк,36.637356,9.686574550972555,4,25.78895119046452,1.3045107198167176,False,False,True,True,0
aries,подслово,35.985855,8.387084506069217,1,19.7117441719353,0.9971007114117205,True,False,False,True,0
Ġa,служ,38.744835,1.9459101490553132,1,13.596758505441237,0.6877797043435228,True,False,False,False,0
of,подслово,38.811783,6.202535517187923,1,21.32039756395782,1.0784729850984,True,False,False,True,0
k,подслово,35.533512,5.950642552587727,3,24.988087955885355,1.2639997790304982,False,False,False,False,0
Ġin,служ,37.836166,2.0794415416798357,3,19.862179300525806,1.00471033603096,False,False,False,False,0
Ġ-,пункт,35.957233,4.3694478524670215,3,26.883053182418585,1.3598548773412251,False,False,True,True,0
SRC,подслово,35.52424,8.707813551024888,2,26.420214858501247,1.3364426202613242,False,False,False,False,0
Ġsmall,смысл-част,36.42341,5.723585101952381,2,27.278112655588487,1.3798386026935705,False,False,True,True,0
J,подслово,35.7333,7.348587530927593,3,27.219077833177405,1.3768523797134669,False,False,False,True,0
v,подслово,37.969822,6.777646593635117,2,26.31258858182103,1.3309984426122845,False,False,True,True,0
Ġtowards,служ,38.340015,6.731018100482083,1,25.5846663829722,1.2941771580017662,True,False,True,True,0
Ġcausal,смысл-редк,37.012787,9.19309247856663,1,22.866334168791496,1.1566727869541755,True,False,True,True,0
values,подслово,36.671444,9.411074701777263,2,30.16511927079764,1.5258752154238564,False,False,True,True,0
Ġ$,пункт,38.356403,5.480638923341991,1,9.03914644509086,0.4572370294754049,True,False,False,False,0
Ġmuch,служ,36.662052,4.787491742782046,4,28.949560642338575,1.4643872840349728,False,False,True,True,0
Ġvalues,смысл-редк,35.962006,6.957497370876951,6,27.365763682081003,1.3842723504182435,False,False,True,True,0
",",пункт,40.032734,0.6931471805599453,2,23.483819842273075,1.187907740033144,False,False,False,False,0
Ġgraph,смысл-редк,35.009438,7.268920128193722,1,22.92870261167408,1.159827638104101,True,False,True,True,0
ing,подслово,38.43826,4.736198448394496,2,26.345173312768882,1.332646711691158,False,False,False,False,0
Ġunder,служ,37.586754,5.572154032177765,3,26.446239590047785,1.3377590577167322,False,False,False,False,0
ĠOur,служ,36.22758,6.984716320118266,2,27.09122532014216,1.3703850762322904,False,False,False,True,0
Ġin,служ,38.435257,2.0794415416798357,1,19.862179300525806,1.00471033603096,True,False,False,False,0
Ġfor,служ,39.66926,2.5649493574615367,2,26.22839171742596,1.326739420546318,False,False,True,True,0
Ġdecision,смысл-част,36.03458,6.3818160174060985,1,24.932615413028874,1.2611937507326694,True,False,False,True,0
Ġgrace,смысл-редк,37.502724,8.708144074908246,1,28.617031884366657,1.4475666182305371,True,True,True,True,0
ĠOn,служ,38.686478,6.380122536899765,1,29.456058965552465,1.4900080426040927,True,True,True,True,0
Ġa,служ,38.835247,1.9459101490553132,2,11.531035308093292,0.5832869688610947,False,False,False,False,0
",",пункт,40.74394,0.6931471805599453,4,25.59290701733524,1.294594003021375,False,False,False,False,0
Ġis,служ,38.88182,2.302585092994046,2,24.750916432805038,1.252002672517383,False,False,False,False,0
Ġthat,служ,40.58449,2.3978952727983707,1,17.80398456658614,0.9005984210459345,True,False,False,False,0
ĠWe,служ,37.353275,4.844187086458591,2,19.948710705149978,1.0090874486982935,False,False,False,False,0
d,подслово,35.702415,5.5909869805108565,2,23.069868451771953,1.1669683841670002,False,False,False,True,0
Ġ$,пункт,38.212345,5.480638923341991,1,9.51323215928187,0.48121822559720795,True,False,False,False,0
Ġdistributed,смысл-редк,36.45017,8.386172928977834,3,23.990633647183493,1.2135444569579175,False,False,True,True,0
",",пункт,40.70467,0.6931471805599453,1,15.672144428245339,0.7927612200344637,True,False,False,False,0
",",пункт,40.507744,0.6931471805599453,1,11.268344943589822,0.5699990148859037,True,False,False,False,0
ary,подслово,36.213047,7.664346632098617,3,27.656378270697193,1.3989728259585252,False,False,False,True,0
Ġmost,служ,38.248478,4.852030263919617,1,17.311500584422426,0.8756865652156696,True,False,False,False,0
wide,подслово,37.039177,9.009202900924588,1,24.49320983915007,1.2389668180730713,True,False,True,True,0
Ġmessage,смысл-редк,35.838017,7.563719668414366,4,24.82517586867506,1.255759018769099,False,False,False,False,0
provide,подслово,37.738308,9.009325172734973,2,24.551282622404216,1.2419043771744525,False,False,True,True,0
Ġconditions,смысл-част,36.311745,6.7580945044277305,1,23.114581296615434,1.1692301428938687,True,False,True,True,0
Ġnetwork,смысл-част,34.90718,6.513230110912307,1,12.645953579997881,0.6396840990381776,True,False,False,False,0
Ġof,служ,40.18281,1.6094379124341003,4,24.833362603073212,1.2561731373078409,False,False,False,False,0
Ġthe,служ,37.95744,0.0,1,12.451318595627173,0.6298386647788414,True,False,False,False,0
encoded,подслово,37.107716,9.687133400997965,1,26.137861711764412,1.322160042270003,True,True,True,True,0
Ġweak,смысл-редк,36.732204,8.001355025826703,2,27.725200756150112,1.4024541490016649,False,False,True,True,0
Ġthat,служ,40.013786,2.3978952727983707,2,17.000865433433404,0.859973367675209,False,False,False,False,0
ly,подслово,38.746815,5.6240175061873385,1,27.87595377257505,1.4100798536888624,True,True,True,True,0
Ġdegrad,смысл-редк,35.949734,9.410747396316522,3,27.896235333790056,1.4111057780788925,False,False,True,True,0
