mode,q,d_hat,набор,текст,условие
q_small,0.65,14.105809401220132,механические,0,хапаксы одного домена
q_small,0.7,14.349692293594455,механические,0,хапаксы одного домена
q_small,0.75,14.530718903189655,механические,0,хапаксы одного домена
q_small,0.8,14.65887858853478,механические,0,хапаксы одного домена
q_small,0.85,14.837044468613598,механические,0,хапаксы одного домена
q_small,0.9,15.177638446463277,механические,0,хапаксы одного домена
q0.5_range,0.0,3.6771957046701678,механические,0,20 чужих хапаксов
q0.5_range,0.05,4.048874794736725,механические,0,20 чужих хапаксов
q0.5_range,0.1,4.534213588548072,механические,0,20 чужих хапаксов
q0.5_range,0.15,5.165565675549354,механические,0,20 чужих хапаксов
q0.5_range,0.2,6.075763204770789,механические,0,20 чужих хапаксов
q0.5_range,0.25,7.386855836751155,механические,0,20 чужих хапаксов
q0.5_range,0.3,9.16017910055792,механические,0,20 чужих хапаксов
q0.5_range,0.35,11.292099970665166,механические,0,20 чужих хапаксов
q0.5_range,0.4,13.341775377842051,механические,0,20 чужих хапаксов
q0.5_range,0.45,14.878248711247199,механические,0,20 чужих хапаксов
q0.5_range,0.5,16.206771764892054,механические,0,20 чужих хапаксов
q_large,0.0,6.920619783055504,механические,0,20 чужих хапаксов
q_large,0.05,6.584991956102264,механические,0,20 чужих хапаксов
q_large,0.1,6.286710954233087,механические,0,20 чужих хапаксов
q_large,0.15,5.989415914095232,механические,0,20 чужих хапаксов
q_large,0.2,5.685065100372568,механические,0,20 чужих хапаксов
q_large,0.25,5.376242105614759,механические,0,20 чужих хапаксов
q_large,0.3,5.055854907623987,механические,0,20 чужих хапаксов
q_large,0.35,4.725990431194269,механические,0,20 чужих хапаксов
q_large,0.4,4.385811993128755,механические,0,20 чужих хапаксов
q_large,0.45,4.033999225088023,механические,0,20 чужих хапаксов
q_large,0.5,3.6771957046701678,механические,0,20 чужих хапаксов
q_large,0.55,3.3307796241534264,механические,0,20 чужих хапаксов
q_large,0.6,3.028383840122043,механические,0,20 чужих хапаксов
q_large,0.65,2.8153184492144567,механические,0,20 чужих хапаксов
q_large,0.7,2.710754394334641,механические,0,20 чужих хапаксов
q_large,0.75,2.718070577589817,механические,0,20 чужих хапаксов
q_large,0.8,2.8327798359591654,механические,0,20 чужих хапаксов
q_large,0.85,3.029983846376598,механические,0,20 чужих хапаксов
q_large,0.9,3.252334765696745,механические,0,20 чужих хапаксов
q_small,0.0,6.920619783055504,механические,0,20 чужих хапаксов
q_small,0.05,7.034416108843376,механические,0,20 чужих хапаксов
q_small,0.1,7.293483964309919,механические,0,20 чужих хапаксов
q_small,0.15,7.7180925751683205,механические,0,20 чужих хапаксов
q_small,0.2,8.423219301135603,механические,0,20 чужих хапаксов
q_small,0.25,9.48992968809209,механические,0,20 чужих хапаксов
q_small,0.3,10.943490602003315,механические,0,20 чужих хапаксов
q_small,0.35,12.656730607338211,механические,0,20 чужих хапаксов
q_small,0.4,14.289475196354505,механические,0,20 чужих хапаксов
q_small,0.45,15.46776982540904,механические,0,20 чужих хапаксов
q_small,0.5,16.206771764892054,механические,0,20 чужих хапаксов
q_small,0.55,16.70433537849265,механические,0,20 чужих хапаксов
q_small,0.6,17.099225226723725,механические,0,20 чужих хапаксов
q_small,0.65,17.486020528026536,механические,0,20 чужих хапаксов
q_small,0.7,17.87778913541961,механические,0,20 чужих хапаксов
q_small,0.75,18.29632051073333,механические,0,20 чужих хапаксов
q_small,0.8,18.889555572765516,механические,0,20 чужих хапаксов
q_small,0.85,19.586536927482314,механические,0,20 чужих хапаксов
q_small,0.9,20.853949420204827,механические,0,20 чужих хапаксов
q0.5_range,0.0,4.733288693369751,механические,0,маркер каждые 3
q0.5_range,0.05,5.0162303723206705,механические,0,маркер каждые 3
q0.5_range,0.1,5.273988969353871,механические,0,маркер каждые 3
q0.5_range,0.15,5.56910995030781,механические,0,маркер каждые 3
q0.5_range,0.2,5.923552293752518,механические,0,маркер каждые 3
q0.5_range,0.25,6.442198454871193,механические,0,маркер каждые 3
