n,rep,"одиночек, %","длинных с одиночкой, %",средняя длина,S(q=0.5),S(q=0.7),S(q=0.9),текст
201,7,42.28855721393035,87.5,20.234525851358537,2601.939075548563,1632.508951212302,585.7672097604047,32
41,0,78.04878048780488,100.0,26.099008937537228,598.756679427856,372.26688223058636,132.5591297833239,34
61,0,63.934426229508205,91.66666666666666,24.902583575203618,866.611776618158,540.4546053172451,194.96744026548626,34
81,0,50.617283950617285,100.0,22.636881153430107,1096.9584994471027,685.9685616502146,247.28440966854768,34
101,0,52.475247524752476,95.0,22.966696280329607,1376.6566731367193,857.6327648496368,308.61401821625435,34
121,0,47.93388429752066,87.5,22.368566477873905,1637.766455931273,1019.7135910306762,360.7187881004062,34
161,0,50.31055900621118,87.5,21.52908769812222,2110.4047179238996,1324.7498790317973,480.3349787503862,34
201,0,46.26865671641791,95.0,20.625968406209182,2613.5229814373033,1640.5575365835348,597.4286044943063,34
41,1,80.48780487804879,87.5,26.50446194038721,584.0179381430066,363.9267218868367,131.08676942576025,34
61,1,73.77049180327869,91.66666666666666,25.669823509705086,880.915687636147,553.6759150283359,201.77090552016975,34
81,1,61.72839506172839,81.25,23.923638512904606,1097.9677626867847,683.9166826634753,244.8131409256511,34
101,1,47.524752475247524,85.0,22.221053348196705,1356.2708894178145,847.3218522191509,303.36869201059284,34
121,1,56.19834710743802,87.5,22.44127799830325,1629.196967593111,1015.1574671086181,364.4974648882933,34
161,1,58.38509316770186,87.5,22.908068235408752,2151.5997647954287,1341.457672788493,484.1965901131281,34
201,1,48.756218905472636,95.0,21.82414109349493,2666.0968137886307,1678.1024918117428,610.9387681732555,34
41,2,56.09756097560976,87.5,24.897145051807044,581.3120747701859,357.5807925746028,126.32353847414919,34
61,2,65.57377049180327,91.66666666666666,24.955791865904448,863.6035222233394,541.5834413313858,195.7618110156943,34
81,2,65.4320987654321,100.0,23.564221567650485,1080.6824667764613,669.8391963046741,235.62707082004079,34
101,2,66.33663366336634,95.0,23.706061638854862,1411.9879691149042,882.7850232767115,316.0760695775918,34
121,2,57.02479338842975,83.33333333333334,22.763143325511592,1647.5913185379532,1019.3636189126192,361.08308502497675,34
161,2,59.006211180124225,87.5,22.891403556916032,2145.9005604044332,1337.685375677307,475.7852111462327,34
201,2,49.75124378109453,87.5,21.462902779731458,2632.8344937078627,1652.312745130299,595.0138705004058,34
41,3,87.8048780487805,87.5,26.298458940738538,583.5623611632759,367.70364270269465,135.9015627910587,34
61,3,75.40983606557377,100.0,25.403886129520796,866.1534127795985,539.5258706375074,193.4260297610559,34
81,3,69.1358024691358,100.0,24.277220797279917,1128.4934437549423,706.3217363209008,259.06812607731126,34
101,3,66.33663366336634,85.0,24.10590328318397,1380.7987977982514,862.417396641464,309.15430929941783,34
121,3,63.63636363636363,95.83333333333334,23.20268590485501,1621.2779435007246,1009.6195091958488,360.4804218308781,34
161,3,52.79503105590062,87.5,22.275029330951668,2134.3962063942627,1335.3322094558139,479.15282665584255,34
201,3,52.23880597014925,90.0,21.0290129816948,2591.928889655829,1609.9272788850249,566.6591385568488,34
41,4,75.60975609756098,100.0,26.641675001595253,604.8602145158536,378.32057193400954,137.7169442816775,34
61,4,67.21311475409836,75.0,24.93433389227888,867.2378173683223,543.0961461228454,194.90820057816876,34
81,4,66.66666666666666,93.75,24.212894618032976,1119.5158576400268,697.1935501636942,248.0453733276336,34
101,4,65.34653465346535,95.0,24.3595165389601,1418.3072598285669,878.7591413004188,308.7234398304946,34
121,4,62.8099173553719,91.66666666666666,22.473542220040617,1641.7657814112313,1026.3965203401049,372.6092741358609,34
161,4,56.52173913043478,93.75,21.905197218543755,2155.6247861209326,1359.6028069326912,488.20200827404994,34
201,4,51.741293532338304,90.0,21.110780406599748,2626.2786870475265,1651.064298854761,594.715012479734,34
41,5,92.6829268292683,100.0,27.134390481074615,592.6998886299689,367.6189253809908,132.88101038815455,34
61,5,70.49180327868852,100.0,24.24587126907023,841.6541627405654,532.1364769546545,193.9773376484669,34
81,5,59.25925925925925,93.75,22.78050252478755,1089.8513399329433,687.2901696044855,249.0370256939307,34
101,5,59.4059405940594,90.0,23.044510695795665,1404.0769466264471,871.029247101458,307.50498061422525,34
121,5,55.371900826446286,91.66666666666666,22.20644274308392,1608.6731821730662,1008.138128488354,360.27196457276943,34
161,5,52.17391304347826,96.875,21.88940310262548,2156.3598382842915,1351.8172444946176,487.58059736148294,34
201,5,49.75124378109453,87.5,21.796596326757744,2657.797939334423,1662.6836694543354,599.8866708212047,34
41,6,75.60975609756098,87.5,26.146867049148785,583.2445389684527,361.93175962854775,127.21698531566871,34
61,6,68.85245901639344,91.66666666666666,24.918627624968114,853.0121069635559,531.6271412813803,193.0169320816442,34
81,6,59.25925925925925,75.0,24.069389335463093,1121.2717765795828,702.1681891402925,254.8296044886921,34
101,6,60.396039603960396,85.0,23.90462837685166,1371.3165640984555,852.2994550981253,307.84421598782455,34
121,6,44.62809917355372,83.33333333333334,22.13980373891115,1605.7607440709749,1001.3964390608503,361.53759205883784,34
161,6,53.41614906832298,81.25,22.227930081279062,2128.796514583703,1324.4904755497191,477.8181513807715,34
201,6,56.21890547263681,85.0,21.68506723707029,2655.4851945371656,1656.8940885131385,599.7610218613258,34
41,7,85.36585365853658,87.5,25.811149622393124,578.3920340014213,360.95785801565705,134.88260007833995,34
61,7,68.85245901639344,91.66666666666666,24.498698762355307,856.1693927966012,532.1388786355267,191.26635471178355,34
81,7,64.19753086419753,87.5,24.043009371543143,1127.1593135928506,707.8900130839102,259.9634531478688,34
101,7,64.35643564356435,80.0,23.263695263096743,1386.4652149569977,859.880088887739,304.8756233374332,34
121,7,52.892561983471076,87.5,22.757088776588727,1618.5025472722245,1010.6258474727082,363.86871397910215,34
161,7,50.31055900621118,90.625,21.51620528065002,2120.3789564345125,1329.0797390655812,481.53131291634656,34
201,7,53.233830845771145,90.0,21.977289108412478,2697.6380736006813,1696.845535070509,612.4284832771199,34
41,0,80.48780487804879,100.0,24.666863046769976,535.5869742706718,333.89964001877775,121.26038192181478,35
61,0,77.04918032786885,91.66666666666666,23.119207932029102,782.1303791998773,485.97476722905583,172.29700388581978,35
81,0,65.4320987654321,87.5,22.64107863882675,1039.337575977533,652.986335091828,237.19753987984438,35
101,0,64.35643564356435,95.0,22.021838345646373,1278.467873540921,800.7651348677541,286.59408409812534,35
121,0,65.28925619834712,100.0,22.156826763790445,1513.3449685147689,942.5380739996971,336.5059509909379,35
161,0,53.41614906832298,96.875,21.030512841798227,1977.7062121995937,1228.3329575043128,435.5827040049736,35
201,0,49.75124378109453,82.5,20.194945774635663,2420.21514737097,1509.6425215836962,537.0806515419445,35
41,1,68.29268292682927,87.5,22.85617987460564,527.1042978546777,331.94095650039696,120.22028704948605,35
61,1,62.295081967213115,100.0,22.63638808555511,795.6004580763588,497.103811008223,180.74286849380988,35
81,1,60.49382716049383,93.75,22.015537852394363,1032.6345286010633,646.6794610123819,231.92567520811022,35
101,1,64.35643564356435,90.0,22.21445248597268,1273.9039861954582,797.7765431938338,289.3993420724036,35
121,1,60.33057851239669,91.66666666666666,21.694661316535743,1517.2590782391944,943.7443454659149,338.1621321106023,35
161,1,62.11180124223602,96.875,21.270425056040267,1980.4833536838878,1231.0060109322799,433.6469614195513,35
201,1,48.258706467661696,92.5,19.99094187185288,2436.1774233169326,1515.5254787525591,540.7062790371151,35
41,2,63.41463414634146,75.0,23.86067990942138,533.7999011402892,329.2613214739382,115.6031326042478,35
61,2,75.40983606557377,91.66666666666666,23.547330399977014,812.1638372538769,508.35575174998587,185.76945325792684,35
81,2,62.96296296296296,93.75,22.192553739512782,1015.0941890955161,631.7620670225953,225.72896801393932,35
101,2,64.35643564356435,95.0,22.327348825753706,1286.0459750218363,802.5784733946393,286.19709699033325,35
121,2,59.50413223140496,100.0,21.697378443017335,1509.4536526453287,942.4534725681618,337.57441537308307,35
161,2,54.037267080745345,87.5,20.6932942272272,1973.5782650200626,1228.0030726222358,440.66175577102825,35
201,2,52.736318407960205,87.5,20.157846689132853,2440.1917446061243,1527.2418767412055,542.0589969881376,35
41,3,75.60975609756098,87.5,25.382357920970676,558.6927790073628,353.6904668952325,130.31620593857036,35
61,3,81.9672131147541,91.66666666666666,23.655324201784904,789.2696919322258,489.218655594476,172.06984132689476,35
81,3,61.72839506172839,100.0,22.046724049280062,1049.1584519960882,659.2767159021937,236.93006738200177,35
101,3,60.396039603960396,100.0,22.223362507278033,1277.6328871218482,796.3583360215575,285.93154679707857,35
121,3,59.50413223140496,95.83333333333334,21.64589823259473,1525.7246339676094,955.9445888228109,347.6843211364588,35
161,3,57.14285714285714,81.25,20.556290071531336,1925.5241350386736,1197.1116353197294,427.6115478738268,35
201,3,50.24875621890548,90.0,20.04342185745083,2418.264750487574,1513.3025222558394,532.8278297451443,35
41,4,85.36585365853658,100.0,25.449118059689432,551.8285976305697,343.0979606939664,126.54412901986268,35
61,4,77.04918032786885,91.66666666666666,23.477236110870237,792.7665825631707,493.55939176798574,176.34841499529784,35
81,4,66.66666666666666,87.5,22.258568011791613,1022.6885011624297,632.7622865168937,220.9991760848869,35
101,4,65.34653465346535,95.0,22.370546570034943,1272.9398576946749,794.056770483075,282.5944245844809,35
121,4,62.8099173553719,91.66666666666666,21.37957316620524,1524.4648885767992,953.711768777901,344.69835338893427,35
161,4,52.79503105590062,84.375,20.376377374321613,1955.8168964134538,1219.187074959072,434.998076607804,35
201,4,51.243781094527364,87.5,20.09271954617709,2432.1058647183836,1518.4230450823406,533.2181555817507,35
41,5,75.60975609756098,100.0,24.969198704503793,561.2603818515144,354.97490302286394,130.47498334621764,35
61,5,70.49180327868852,100.0,23.785316879733323,802.2774589597165,501.7481920864715,177.9421839884765,35
81,5,75.30864197530865,100.0,23.030243824175113,1019.6501620436989,631.8773815865125,225.50417133306252,35
101,5,67.32673267326733,95.0,22.12043294852936,1258.4896194591943,782.028861703577,272.23167951147303,35
121,5,61.98347107438017,95.83333333333334,21.577504065396468,1528.9901559363673,953.6087925348716,343.78410938615974,35
161,5,52.17391304347826,87.5,20.50112191036026,1972.788084060329,1229.89173834505,434.23926864952637,35
201,5,54.22885572139303,90.0,20.718159208669604,2436.6842573209083,1520.1144111514786,544.8399696225449,35
41,6,75.60975609756098,100.0,24.762603428024377,545.19718936939,338.9720694408154,117.42609754371486,35
61,6,72.1311475409836,100.0,22.99522679188446,790.3025634958453,495.2090632994359,175.59345270923694,35
81,6,67.90123456790124,93.75,22.843032903566986,1056.0527677303617,664.0263245927168,240.3756804492569,35
101,6,62.37623762376238,90.0,22.342389016395586,1295.2214337983967,808.7502818748517,292.2929312211104,35
121,6,61.15702479338842,91.66666666666666,22.05694200120077,1515.9980403347663,947.1037627024265,341.5008433254894,35
161,6,59.006211180124225,93.75,20.949881288832483,1989.6801507683413,1243.3457243336852,440.9110992150026,35
201,6,48.756218905472636,82.5,20.494006856699745,2400.989259928465,1496.133459346842,533.18084221107,35
41,7,65.85365853658537,100.0,23.279564252342702,533.9776126056064,332.3921793215095,121.01251254046454,35
61,7,63.934426229508205,91.66666666666666,22.560794190720245,789.0389068679375,495.6032958035808,183.71321529398156,35
81,7,59.25925925925925,93.75,22.068174307062613,1036.800049602698,649.2548957902127,231.17283268832145,35
101,7,71.28712871287128,100.0,22.936627482730756,1298.7917056283034,807.8476506692891,293.0627877808482,35
121,7,60.33057851239669,95.83333333333334,21.794751537177053,1529.6194578800678,957.2755516047686,346.49770770072223,35
161,7,53.41614906832298,90.625,20.64585902687347,1992.3188193751766,1242.7590030778179,438.66903828806255,35
201,7,54.72636815920397,90.0,20.4915721242629,2435.299523638681,1518.9320632596991,541.8225108091115,35
41,0,48.78048780487805,100.0,21.335153333891363,541.8619046475519,341.85165479159696,126.33016661552558,37
61,0,49.18032786885246,83.33333333333334,21.348184414288415,794.539576699147,495.88583053309054,181.38748413516106,37
81,0,60.49382716049383,81.25,21.578935717162526,1054.7846317389854,657.3131217279906,236.87453949743988,37
101,0,40.5940594059406,80.0,19.950193272660933,1248.0511549421294,778.9993031872425,274.7920316114633,37
121,0,49.586776859504134,91.66666666666666,20.432093636233805,1511.0753734663244,955.283304693688,346.27136973513774,37
161,0,46.58385093167702,84.375,19.47346632985441,1964.8418553047552,1241.1330163751513,446.4206186552432,37
201,0,35.82089552238806,77.5,18.23877529527246,2399.456392407058,1523.3404005084096,554.3850525250378,37
41,1,65.85365853658537,100.0,23.21811179780313,526.9402829223314,331.50474590093074,116.59010544586782,37
61,1,62.295081967213115,91.66666666666666,22.556917404473676,802.6333164171657,504.48386307213264,183.48941267897519,37
81,1,53.086419753086425,100.0,21.320768735423414,1044.7579783909523,659.7859076009868,239.46892215261536,37
101,1,48.51485148514851,95.0,20.259431869655764,1301.0803622833057,815.4206411915866,289.68093205201313,37
121,1,51.2396694214876,83.33333333333334,20.26475326882131,1510.3562692511966,946.7688134906784,340.68266824250094,37
161,1,53.41614906832298,93.75,20.129705571536803,2022.7594667631834,1275.9130675206666,459.6252041934621,37
201,1,36.318407960199,82.5,18.23510081896273,2366.604106582283,1503.13950398908,539.6125841317759,37
41,2,48.78048780487805,62.5,21.761259512972778,537.1204520149195,336.33190905312017,124.36904843474483,37
61,2,52.459016393442624,75.0,22.319553082575847,805.0649168043311,503.7806699103133,180.29112547519088,37
81,2,54.32098765432099,75.0,20.574887974802692,1035.87814010649,647.8556258365215,233.80187989683327,37
101,2,48.51485148514851,90.0,20.59631595671983,1300.9415262023113,820.1697647461508,296.86585482086434,37
121,2,47.107438016528924,95.83333333333334,19.912724352600893,1497.4706091932896,946.8297703947951,338.85254949265584,37
161,2,40.993788819875775,75.0,19.00284122647367,1982.316635068385,1258.684369402507,459.4139570944948,37
201,2,39.30348258706468,75.0,18.371957838438753,2397.6029872472427,1524.7635494550007,544.8829746186041,37
41,3,53.65853658536586,100.0,24.02596153399612,569.0943207333339,355.5330426647708,132.43236897869264,37
61,3,55.73770491803278,91.66666666666666,21.864594793918545,796.6247120349633,496.6020916880458,182.19655767647086,37
81,3,38.2716049382716,81.25,19.756204699855612,1026.8184440722189,647.6488875894971,241.93547560936665,37
101,3,52.475247524752476,90.0,20.793912402872074,1289.3921414678412,804.4589668073983,287.90783060050285,37
121,3,55.371900826446286,95.83333333333334,20.955212549570113,1519.047803751703,953.8788016100781,343.0561129397621,37
161,3,40.993788819875775,87.5,18.6982861174807,1963.302438367824,1233.8956584844261,445.79939750900894,37
201,3,34.32835820895522,75.0,17.992597978230638,2388.1164859804803,1518.5595334313616,544.9911734913912,37
41,4,65.85365853658537,100.0,23.126039923558302,540.3486643777521,335.0291928244911,117.64334059560521,37
61,4,50.81967213114754,100.0,21.39510051936727,816.7525795815824,513.418837797994,181.9561276134358,37
81,4,45.67901234567901,81.25,20.92553853311072,1037.629904144208,651.0834980134437,234.69789123653302,37
101,4,44.554455445544555,80.0,19.928958145854732,1254.6461976286714,787.6741496777228,286.11950835657024,37
